trade_date,close,open,high,low,vol,return,return_t+1,return_t+1(%)
201801,4246.924895454546,4235.246363636364,4265.817527272728,4218.514354545455,165991940.45454547,0.002710885188041422,0.001759090909090909,0.1759090909090909
201802,4064.06138,4068.8397466666665,4103.459433333333,4021.6302266666667,143955637.13333333,-0.003894877831720045,-0.003,-0.30000000000000004
201803,4017.494954545454,4013.792672727273,4040.2432636363637,3985.6348045454547,106500147.77272727,-0.0013837034007756792,-0.0018090909090909088,-0.1809090909090909
201804,3829.992005555556,3839.1266722222226,3863.6358000000005,3804.6965111111112,94768866.0,-0.001993430099926758,-0.001727777777777778,-0.17277777777777775
201805,3848.351513636364,3846.6248681818183,3867.051213636363,3825.652590909091,78509393.9090909,0.0005949077732828045,0.0001318181818181819,0.013181818181818178
201806,3686.81639,3692.199785,3718.140485,3658.205225,82403939.9,-0.0038963720473669584,-0.004945,-0.49450000000000005
201807,3465.7257227272726,3462.93605,3493.610040909091,3430.5150545454544,84571156.63636364,0.00016907754789585727,0.0006000000000000003,0.06000000000000003
201808,3342.6321260869563,3347.599608695652,3376.4361782608694,3311.1542913043477,74977594.30434783,-0.002212351141486126,-0.0015130434782608694,-0.15130434782608695
201809,3305.594663157895,3298.015952631579,3327.5103684210526,3277.3492421052633,69980463.73684211,0.0017011885952862352,-0.00035789473684210495,-0.03578947368421049
201810,3168.4362888888886,3169.9479666666666,3212.561538888889,3127.5344999999998,96764037.1111111,-0.00452698217706601,-0.0017388888888888886,-0.17388888888888887
201811,3208.548636363637,3208.6314363636366,3233.0795545454544,3182.372540909091,94821397.77272727,0.00035767534945393216,0.0012954545454545454,0.12954545454545452
201812,3127.0462500000003,3133.00814,3149.036725,3107.68723,71351991.85,-0.0025571306633313806,-0.004635,-0.46349999999999997
201901,3112.878968181818,3106.5002136363637,3132.6466727272727,3090.5395999999996,82173081.54545455,0.0028469621772510053,0.004113636363636364,0.4113636363636364
201902,3472.27468,3448.2000133333336,3496.0867,3426.1407466666665,187338550.33333334,0.009304486242184473,0.009813333333333334,0.9813333333333333
201903,3776.5034761904762,3767.1644285714283,3809.636914285714,3734.7552619047615,220558986.9047619,0.002713077807397522,0.002923809523809524,0.2923809523809524
201904,4014.041809523809,4015.5204000000003,4050.6014095238097,3976.8814714285713,184023015.57142857,0.0005856905033110051,-0.003438095238095238,-0.34380952380952373
201905,3659.63762,3657.1581250000004,3693.63015,3624.711325,112773473.7,-0.0035621641909682365,-0.0006100000000000001,-0.06100000000000001
201906,3713.2526105263155,3710.8360315789478,3738.618047368421,3684.8825947368423,105421965.21052632,0.002835372625310195,0.004326315789473684,0.4326315789473685
201907,3834.0204,3835.8974086956523,3854.4086304347825,3812.031647826087,92552877.26086956,0.00015682927731019015,-0.0014478260869565216,-0.14478260869565215
201908,3735.8701954545454,3732.0952545454547,3755.996890909091,3711.9255863636367,95473515.13636364,-0.00036989345117922017,0.0005863636363636365,0.05863636363636364
201909,3904.327505,3910.0391750000003,3924.74735,3885.6511400000004,108356540.4,0.00022877162887934287,-0.00010000000000000005,-0.009999999999999998
201910,3894.672905555556,3895.4223611111106,3912.9340222222218,3874.6377166666666,81642703.1111111,0.0010629798507821617,0.0016611111111111108,0.1661111111111111
201911,3914.836204761905,3918.2413285714283,3935.794666666666,3893.9449666666665,87944970.71428572,-0.0006850857741620473,-0.0013904761904761907,-0.13904761904761903
201912,3961.8283318181816,3952.3038454545454,3974.74375,3939.135454545454,113909333.63636364,0.0031026104684589136,0.003631818181818182,0.3631818181818182
202001,4145.44230625,4152.0056125,4170.9163875,4121.113875,134371133.625,-0.0013660013846123337,-0.0071375,-0.71375
202002,3986.88735,3957.838605,4009.9103349999996,3939.1359949999996,182780911.5,-0.0005416723309758342,0.0050349999999999995,0.5035000000000001
202003,3842.6471045454546,3847.1502136363633,3888.5035681818185,3798.0389409090913,167000458.9090909,-0.002804509231418173,-0.004436363636363636,-0.4436363636363636
202004,3802.8809619047615,3794.390752380952,3821.217876190476,3775.4339761904757,106812552.33333333,0.0028857361910361325,0.003314285714285714,0.3314285714285714
202005,3909.7267,3914.173755555556,3931.5047833333333,3887.8145777777777,99194210.5,-0.0006189674063500288,0.0005499999999999999,0.055
202006,4039.82023,4027.7783900000004,4054.793885,4011.92877,127683612.4,0.0037440142477197904,0.0034049999999999996,0.34049999999999997
202007,4636.311247826087,4618.476508695652,4686.776017391305,4567.816030434783,258531302.91304347,0.00547775980936116,0.00531304347826087,0.5313043478260869
202008,4741.522185714285,4740.032852380952,4775.812738095238,4695.37,184793358.9047619,0.0012756588201426253,0.0007619047619047619,0.07619047619047621
202009,4666.878663636364,4674.360731818182,4702.523727272727,4636.564863636363,121282308.54545455,-0.0021537034427872984,-0.001468181818181818,-0.1468181818181818
202010,4760.956925,4755.1048,4790.63555,4722.530025,114242826.5,0.001518748237268816,0.0005687500000000001,0.05687500000000004
202011,4904.802057142857,4900.11569047619,4929.154438095238,4870.735395238095,157113836.19047618,0.0026555992515053966,0.0034190476190476184,0.3419047619047619
202012,5017.676047826087,5008.681326086957,5042.855313043478,4979.4158217391305,143193378.26086956,0.002194233094237622,0.0017260869565217391,0.1726086956521739
202101,5478.5111,5467.7539750000005,5521.67604,5412.093115000001,206731274.05,0.0014347887653959391,0.0015049999999999998,0.1505
202102,5559.1963399999995,5563.24402,5619.8153,5503.621713333333,200442027.8,-5.970411254003031e-05,0.0001400000000000003,0.014000000000000028
202103,5113.363856521739,5123.833460869565,5165.916086956522,5059.867886956522,174538183.0,-0.0022717545052829847,-0.0024043478260869565,-0.24043478260869566
202104,5072.172276190476,5068.097490476191,5101.514023809524,5030.873842857142,131188482.66666667,0.0007501772614015168,-0.00041904761904761924,-0.04190476190476191
202105,5159.541044444445,5143.183966666667,5187.781238888889,5110.174016666667,147945446.8888889,0.0022775842746255437,0.0030611111111111112,0.3061111111111111
202106,5204.057733333333,5208.199571428571,5237.8479380952385,5171.202938095238,135615264.3809524,-0.0009390731289468366,-0.000985714285714286,-0.09857142857142856
202107,5049.456309090909,5063.55,5088.326836363637,5008.202,172288007.77272728,-0.0036370589402996423,-0.002522727272727273,-0.25227272727272726
202108,4902.488063636363,4893.026640909091,4935.843336363637,4856.001831818182,186499554.27272728,1.4737280145005194e-05,-0.0005454545454545456,-0.05454545454545454
202109,4894.49166,4884.286915,4925.414220000001,4856.541765,230660759.75,0.0006699140292756589,0.0006699999999999999,0.06699999999999999
202110,4921.55735625,4917.1337375,4947.81524375,4889.2880125,146959310.8125,0.0005758967855307509,-0.0004687500000000001,-0.04687500000000001
202111,4869.428318181818,4868.589490909091,4891.668618181819,4843.0593818181815,136026438.63636363,-0.0006962062239286152,-0.0004181818181818182,-0.041818181818181824
202112,4951.020530434783,4948.022356521739,4977.606626086957,4924.409347826087,151901506.73913044,0.0010030855720273436,0.0006999999999999999,0.06999999999999999
202201,4775.342505263157,4792.7239,4816.90024736842,4748.596094736842,143044356.57894737,-0.004113413802507906,-0.003047368421052631,-0.30473684210526314
202202,4606.3915375,4604.5753875,4631.029125,4572.12743125,135338114.3125,0.0002915807079188551,-0.00015625000000000003,-0.015625
202203,4281.922256521739,4296.858330434782,4330.321669565217,4238.703891304348,141777191.6956522,-0.0033567945956712334,-0.0031695652173913042,-0.31695652173913036
202204,4083.843847368421,4079.235710526316,4126.069684210527,4040.3834578947367,140465985.10526314,-0.0024603601343905664,-0.003205263157894737,-0.32052631578947366
202205,3988.569647368421,3978.3150631578947,4015.766284210526,3950.859173684211,124126161.73684211,0.001047136280071324,0.0010210526315789475,0.10210526315789475
202206,4281.326047619047,4256.262814285715,4307.092966666667,4231.319390476191,167366619.80952382,0.004436809924964747,0.004342857142857143,0.4342857142857143
202207,4319.440976190476,4334.017380952381,4355.381661904762,4293.752176190476,121663316.52380952,-0.0034298472613832212,-0.00300952380952381,-0.30095238095238097
202208,4140.191704347826,4139.714039130435,4164.6430086956525,4111.879460869565,106220236.39130434,-0.000917323846461144,-0.0014869565217391302,-0.14869565217391303
202209,3958.925485714286,3968.910219047619,3989.9809857142855,3939.1244857142856,98602533.66666667,-0.0032662114865185956,-0.003904761904761905,-0.3904761904761904
202210,3711.62575625,3723.604675,3756.4224625,3686.9128,106915389.75,-0.004959685236542943,-0.00134375,-0.134375
202211,3765.1907136363634,3747.3327272727274,3788.0950045454547,3725.7787363636367,132653946.18181819,0.004371376007553985,0.003240909090909091,0.3240909090909091
202212,3904.765718181818,3905.5906863636365,3928.147777272727,3885.4674272727275,107274353.5909091,0.0002534044093277914,-0.00024090909090909103,-0.024090909090909086
